lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3910543.003,CY1PT190SEG6,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-06-14 22:12:40,2
3828793.003,CX5XL208SEF4,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2019-01-12 18:13:48,666.827222222221962510957382619380950927734375
3836423.003,CX6KB218SEG0,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-01-21 16:42:04,0.994291000000000035896619010600261390209197998046875
3868623.003,CX8GQ257SEC3,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-03-23 20:57:33,0.993943888888888960053691334906034171581268310546875
3832853.003,CX7EQ051SEA2,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-01-20 11:57:22,2
3782973.003,CU4KY361SEC0,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-10-08 23:01:12,666.6563333333330092500546015799045562744140625
3927743.003,DF9FR222SEB2,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-07-06 05:07:30,0.99441455555555602341399890065076760947704315185546875
3935903.013,PQPJL188MXE7,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2019-07-25 07:37:36,100
3807923.003,CX7EQ191SEC5,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-11-26 16:42:23,191.282888888889004874727106653153896331787109375
3778503.003,CK3CL046SEF6,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2018-10-04 18:52:26,190.77444444444398641280713491141796112060546875
